临沂电信组播,#genre#
CCTV3,http://123.11.144.129:22222/hls/3/index.m3u8
CCTV4,http://123.11.144.129:22222/hls/4/index.m3u8
CCTV5,http://123.11.144.129:22222/hls/5/index.m3u8
CCTV6,http://123.11.144.129:22222/hls/6/index.m3u8
CCTV7,http://123.11.144.129:22222/hls/7/index.m3u8
CCTV8,http://123.11.144.129:22222/hls/8/index.m3u8
CCTV9,http://123.11.144.129:22222/hls/9/index.m3u8
CCTV10,http://123.11.144.129:22222/hls/10/index.m3u8
CCTV11,http://123.11.144.129:22222/hls/11/index.m3u8
CCTV12,http://123.11.144.129:22222/hls/12/index.m3u8
CCTV13,http://123.11.144.129:22222/hls/13/index.m3u8
CCTV14,http://123.11.144.129:22222/hls/14/index.m3u8
CCTV15,http://123.11.144.129:22222/hls/15/index.m3u8
河南卫视,http://123.11.144.129:22222/hls/16/index.m3u8
都市频道,http://123.11.144.129:22222/hls/17/index.m3u8
湖南卫视,http://123.11.144.129:22222/hls/18/index.m3u8
江苏卫视,http://123.11.144.129:22222/hls/19/index.m3u8
浙江卫视,http://123.11.144.129:22222/hls/20/index.m3u8
北京卫视,http://123.11.144.129:22222/hls/21/index.m3u8
东方卫视,http://123.11.144.129:22222/hls/22/index.m3u8
天津卫视,http://123.11.144.129:22222/hls/23/index.m3u8
山东卫视,http://123.11.144.129:22222/hls/24/index.m3u8
乡村频道,http://123.11.144.129:22222/hls/25/index.m3u8
河南国际,http://123.11.144.129:22222/hls/26/index.m3u8
频道27,http://123.11.144.129:22222/hls/27/index.m3u8
河南戏曲,http://123.11.144.129:22222/hls/28/index.m3u8
辽宁卫视,http://123.11.144.129:22222/hls/29/index.m3u8
河北卫视,http://123.11.144.129:22222/hls/30/index.m3u8
河南公共频道,http://123.11.144.129:22222/hls/31/index.m3u8
中华功夫,http://123.11.144.129:22222/hls/32/index.m3u8
安徽卫视,http://123.11.144.129:22222/hls/33/index.m3u8
江西卫视,http://123.11.144.129:22222/hls/34/index.m3u8
湖北卫视,http://123.11.144.129:22222/hls/35/index.m3u8
四川卫视,http://123.11.144.129:22222/hls/36/index.m3u8
黑龙江卫视,http://123.11.144.129:22222/hls/37/index.m3u8
云南卫视,http://123.11.144.129:22222/hls/38/index.m3u8
贵州卫视,http://123.11.144.129:22222/hls/39/index.m3u8
吉林卫视 ,http://123.11.144.129:22222/hls/40/index.m3u8
萍乡电信,#genre#
CCTV1-综合,http://59.62.8.250:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://59.62.8.250:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://59.62.8.250:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://59.62.8.250:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://59.62.8.250:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://59.62.8.250:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-军农,http://59.62.8.250:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://59.62.8.250:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://59.62.8.250:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://59.62.8.250:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://59.62.8.250:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://59.62.8.250:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://59.62.8.250:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://59.62.8.250:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://59.62.8.250:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://59.62.8.250:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://59.62.8.250:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://59.62.8.250:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://59.62.8.250:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://59.62.8.250:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://59.62.8.250:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://59.62.8.250:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://59.62.8.250:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://59.62.8.250:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://59.62.8.250:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://59.62.8.250:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://59.62.8.250:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://59.62.8.250:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://59.62.8.250:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://59.62.8.250:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://59.62.8.250:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://59.62.8.250:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://59.62.8.250:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://59.62.8.250:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://59.62.8.250:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://59.62.8.250:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://59.62.8.250:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://59.62.8.250:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://59.62.8.250:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
风云足球,http://59.62.8.250:9901/tsfile/live/0108_1.m3u8?key=txiptv&playlive=1&authid=0
吕梁联通,#genre#
CCTV1-综合,http://124.165.251.82:9999/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://124.165.251.82:9999/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://124.165.251.82:9999/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://124.165.251.82:9999/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://124.165.251.82:9999/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://124.165.251.82:9999/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-军农,http://124.165.251.82:9999/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://124.165.251.82:9999/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://124.165.251.82:9999/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://124.165.251.82:9999/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://124.165.251.82:9999/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://124.165.251.82:9999/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://124.165.251.82:9999/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://124.165.251.82:9999/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://124.165.251.82:9999/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://124.165.251.82:9999/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
岚县电视台,http://124.165.251.82:9999/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
吕梁一台,http://124.165.251.82:9999/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
吕梁二台,http://124.165.251.82:9999/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://124.165.251.82:9999/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://124.165.251.82:9999/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://124.165.251.82:9999/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://124.165.251.82:9999/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://124.165.251.82:9999/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://124.165.251.82:9999/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://124.165.251.82:9999/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://124.165.251.82:9999/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://124.165.251.82:9999/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://124.165.251.82:9999/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://124.165.251.82:9999/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://124.165.251.82:9999/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://124.165.251.82:9999/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://124.165.251.82:9999/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://124.165.251.82:9999/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://124.165.251.82:9999/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://124.165.251.82:9999/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://124.165.251.82:9999/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://124.165.251.82:9999/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://124.165.251.82:9999/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://124.165.251.82:9999/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://124.165.251.82:9999/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://124.165.251.82:9999/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
广西灵山,#genre#
金鹰卡通HD,http://171.38.216.193:8082/tsfile/live/1010_1.m3u8
嘉佳卡通,http://171.38.216.193:8082/tsfile/live/1014_1.m3u8
卡酷少儿,http://171.38.216.193:8082/tsfile/live/1033_1.m3u8
优漫卡通,http://171.38.216.193:8082/tsfile/live/1034_1.m3u8
新动漫,http://171.38.216.193:8082/tsfile/live/1036_1.m3u8
IPTV谍战剧场,http://171.38.216.193:8082/tsfile/live/1000_1.m3u8
IPTV野外,http://171.38.216.193:8082/tsfile/live/1011_1.m3u8
IPTV热播剧场,http://171.38.216.193:8082/tsfile/live/1015_1.m3u8
IPTV法治,http://171.38.216.193:8082/tsfile/live/1028_1.m3u8
IPTV经典电影,http://171.38.216.193:8082/tsfile/live/1021_1.m3u8
先锋兵羽,http://171.38.216.193:8082/tsfile/live/1013_1.m3u8
都市剧场,http://171.38.216.193:8082/tsfile/live/1008_1.m3u8
收藏天下,http://171.38.216.193:8082/tsfile/live/1031_1.m3u8
中国气象,http://171.38.216.193:8082/tsfile/live/1007_1.m3u8
中国教育HD,http://171.38.216.193:8082/tsfile/live/1038_1.m3u8
武术世界,http://171.38.216.193:8082/tsfile/live/1029_1.m3u8
爱上4K,http://171.38.216.193:8082/tsfile/live/1026_1.m3u8
动作电影,http://171.38.216.193:8082/tsfile/live/1045_1.m3u8
家庭影院,http://171.38.216.193:8082/tsfile/live/1046_1.m3u8
高清电影,http://171.38.216.193:8082/tsfile/live/1047_1.m3u8
精彩影视HD,http://171.38.216.193:8082/tsfile/live/1032_1.m3u8
CCTV1-综合HD,http://171.38.216.193:8082/tsfile/live/0001_1.m3u8
CCTV2-财经HD,http://171.38.216.193:8082/tsfile/live/0002_1.m3u8
CCTV3-综艺HD,http://171.38.216.193:8082/tsfile/live/0003_1.m3u8
CCTV4-国际HD,http://171.38.216.193:8082/tsfile/live/0004_1.m3u8
CCTV5-体育HD,http://171.38.216.193:8082/tsfile/live/0005_1.m3u8
CCTV6-电影HD,http://171.38.216.193:8082/tsfile/live/0006_1.m3u8
CCTV7-军农HD,http://171.38.216.193:8082/tsfile/live/0007_1.m3u8
CCTV8-电视剧HD,http://171.38.216.193:8082/tsfile/live/0008_1.m3u8
CCTV9-纪录HD,http://171.38.216.193:8082/tsfile/live/0009_1.m3u8
CCTV10-科教HD,http://171.38.216.193:8082/tsfile/live/0010_1.m3u8
CCTV11-戏曲HD,http://171.38.216.193:8082/tsfile/live/1009_1.m3u8
CCTV12-社会与法HD,http://171.38.216.193:8082/tsfile/live/0012_1.m3u8
CCTV13-新闻HD,http://171.38.216.193:8082/tsfile/live/0013_1.m3u8
CCTV14-少儿HD,http://171.38.216.193:8082/tsfile/live/0014_1.m3u8
CCTV15-音乐HD,http://171.38.216.193:8082/tsfile/live/0015_1.m3u8
CCTV16-奥林匹克HD,http://171.38.216.193:8082/tsfile/live/1002_1.m3u8
CCTV17-农业农村HD,http://171.38.216.193:8082/tsfile/live/1039_1.m3u8
CCTV5+体育赛事HD,http://171.38.216.193:8082/tsfile/live/0016_1.m3u8
广西影视HD,http://171.38.216.193:8082/tsfile/live/1037_1.m3u8
广西移动,http://171.38.216.193:8082/tsfile/live/1001_1.m3u8
广西综艺旅游HD,http://171.38.216.193:8082/tsfile/live/1040_1.m3u8
广西都市HD,http://171.38.216.193:8082/tsfile/live/1003_1.m3u8
广西新闻HD,http://171.38.216.193:8082/tsfile/live/1004_1.m3u8
广西国际,http://171.38.216.193:8082/tsfile/live/1016_1.m3u8
南宁都市生活HD,http://171.38.216.193:8082/tsfile/live/1005_1.m3u8
南宁公共频道HD,http://171.38.216.193:8082/tsfile/live/1017_1.m3u8
南宁影视娱乐HD,http://171.38.216.193:8082/tsfile/live/1018_1.m3u8
南宁新闻综合HD,http://171.38.216.193:8082/tsfile/live/1019_1.m3u8
钦州新闻综合HD,http://171.38.216.193:8082/tsfile/live/1022_1.m3u8
灵山综合频道HD,http://171.38.216.193:8082/tsfile/live/1035_1.m3u8
广东体育频道,http://171.38.216.193:8082/tsfile/live/1006_1.m3u8
广东影视频道,http://171.38.216.193:8082/tsfile/live/1043_1.m3u8
广东新闻频道,http://171.38.216.193:8082/tsfile/live/1024_1.m3u8
广东公共频道,http://171.38.216.193:8082/tsfile/live/1025_1.m3u8
广东珠江频道,http://171.38.216.193:8082/tsfile/live/1020_1.m3u8
广东经济科教,http://171.38.216.193:8082/tsfile/live/1012_1.m3u8
广东南方卫视,http://171.38.216.193:8082/tsfile/live/1027_1.m3u8
广东少儿频道,http://171.38.216.193:8082/tsfile/live/1023_1.m3u8
广西卫视HD,http://171.38.216.193:8082/tsfile/live/0113_1.m3u8
广东卫视HD,http://171.38.216.193:8082/tsfile/live/0125_1.m3u8
湖南卫视HD,http://171.38.216.193:8082/tsfile/live/0128_1.m3u8
东方卫视HD,http://171.38.216.193:8082/tsfile/live/0107_1.m3u8
北京卫视HD,http://171.38.216.193:8082/tsfile/live/0122_1.m3u8
浙江卫视HD,http://171.38.216.193:8082/tsfile/live/0124_1.m3u8
江苏卫视HD,http://171.38.216.193:8082/tsfile/live/0127_1.m3u8
深圳卫视HD,http://171.38.216.193:8082/tsfile/live/0126_1.m3u8
湖北卫视HD,http://171.38.216.193:8082/tsfile/live/0132_1.m3u8
山东卫视HD,http://171.38.216.193:8082/tsfile/live/0131_1.m3u8
黑龙江卫视HD,http://171.38.216.193:8082/tsfile/live/0143_1.m3u8
天津卫视HD,http://171.38.216.193:8082/tsfile/live/0135_1.m3u8
河北卫视HD,http://171.38.216.193:8082/tsfile/live/0117_1.m3u8
贵州卫视HD,http://171.38.216.193:8082/tsfile/live/0120_1.m3u8
东南卫视HD,http://171.38.216.193:8082/tsfile/live/0137_1.m3u8
安徽卫视HD,http://171.38.216.193:8082/tsfile/live/0130_1.m3u8
江西卫视HD,http://171.38.216.193:8082/tsfile/live/0139_1.m3u8
甘肃卫视HD,http://171.38.216.193:8082/tsfile/live/0119_1.m3u8
辽宁卫视HD,http://171.38.216.193:8082/tsfile/live/0110_1.m3u8
四川卫视HD,http://171.38.216.193:8082/tsfile/live/0123_1.m3u8
吉林卫视HD,http://171.38.216.193:8082/tsfile/live/0116_1.m3u8
山西卫视,http://171.38.216.193:8082/tsfile/live/0118_1.m3u8
新疆卫视,http://171.38.216.193:8082/tsfile/live/0121_1.m3u8
重庆卫视,http://171.38.216.193:8082/tsfile/live/0142_1.m3u8
青海卫视,http://171.38.216.193:8082/tsfile/live/0140_1.m3u8
云南卫视,http://171.38.216.193:8082/tsfile/live/0109_1.m3u8
河南卫视,http://171.38.216.193:8082/tsfile/live/0138_1.m3u8
旅游卫视,http://171.38.216.193:8082/tsfile/live/0114_1.m3u8
陕西卫视,http://171.38.216.193:8082/tsfile/live/0136_1.m3u8
宁夏卫视,http://171.38.216.193:8082/tsfile/live/0112_1.m3u8
兵团卫视,http://171.38.216.193:8082/tsfile/live/1030_1.m3u8
广州综合频道,http://171.38.216.193:8082/tsfile/live/0133_1.m3u8
北海电信,#genre#
珠江台高清,http://113.15.185.237:8181/tsfile/live/1000_1.m3u8
广东体育 高清,http://113.15.185.237:8181/tsfile/live/1001_1.m3u8
广东公共 高清,http://113.15.185.237:8181/tsfile/live/1002_1.m3u8
广东科教 高清,http://113.15.185.237:8181/tsfile/live/1003_1.m3u8
广东影视 高清,http://113.15.185.237:8181/tsfile/live/1004_1.m3u8
广东少儿 高清,http://113.15.185.237:8181/tsfile/live/1005_1.m3u8
岭南戏剧 高清,http://113.15.185.237:8181/tsfile/live/1006_1.m3u8
广东新闻 高清,http://113.15.185.237:8181/tsfile/live/1007_1.m3u8
广西影视 高清,http://113.15.185.237:8181/tsfile/live/1009_1.m3u8
广西综艺 高清,http://113.15.185.237:8181/tsfile/live/1010_1.m3u8
广西都市 高清,http://113.15.185.237:8181/tsfile/live/1011_1.m3u8
广西新闻 高清,http://113.15.185.237:8181/tsfile/live/1012_1.m3u8
南宁影视 高清,http://113.15.185.237:8181/tsfile/live/1013_1.m3u8
南宁公共 高清,http://113.15.185.237:8181/tsfile/live/1014_1.m3u8
CCTV1-综合 高清,http://113.15.185.237:8181/tsfile/live/0001_1.m3u8
CCTV5+体育赛事,http://113.15.185.237:8181/tsfile/live/0016_1.m3u8
CCTV2-财经 高清,http://113.15.185.237:8181/tsfile/live/0002_1.m3u8
CCTV7-军农 高清,http://113.15.185.237:8181/tsfile/live/0007_1.m3u8
CCTV10-科教 高清,http://113.15.185.237:8181/tsfile/live/0010_1.m3u8
CCTV12-社会与法 高清,http://113.15.185.237:8181/tsfile/live/0012_1.m3u8
北京卫视 高清,http://113.15.185.237:8181/tsfile/live/0122_1.m3u8
东南卫视 高清,http://113.15.185.237:8181/tsfile/live/0137_1.m3u8
山东卫视 高清,http://113.15.185.237:8181/tsfile/live/0131_1.m3u8
江西卫视 高清,http://113.15.185.237:8181/tsfile/live/0138_1.m3u8
贵州卫视 高清,http://113.15.185.237:8181/tsfile/live/0120_1.m3u8
四川卫视 高清,http://113.15.185.237:8181/tsfile/live/0123_1.m3u8
CCTV14-少儿 高清,http://113.15.185.237:8181/tsfile/live/0014_1.m3u8
CCTV4-国际 高清,http://113.15.185.237:8181/tsfile/live/0004_1.m3u8
湖南卫视 高清,http://113.15.185.237:8181/tsfile/live/0128_1.m3u8
金鹰纪实 高清,http://113.15.185.237:8181/tsfile/live/1016_1.m3u8
教育一套高清,http://113.15.185.237:8181/tsfile/live/1017_1.m3u8
CCTV5-体育,http://113.15.185.237:8181/tsfile/live/0005_1.m3u8
广西卫视 高清,http://113.15.185.237:8181/tsfile/live/0113_1.m3u8
CCTV8-电视剧,http://113.15.185.237:8181/tsfile/live/0008_1.m3u8
家庭影院,http://113.15.185.237:8181/tsfile/live/1018_1.m3u8
动作电影 高清,http://113.15.185.237:8181/tsfile/live/1019_1.m3u8
高清电影,http://113.15.185.237:8181/tsfile/live/1020_1.m3u8
南宁综合 高清,http://113.15.185.237:8181/tsfile/live/0143_1.m3u8
CCTV16 高清,http://113.15.185.237:8181/tsfile/live/1021_1.m3u8
安徽卫视 高清,http://113.15.185.237:8181/tsfile/live/0130_1.m3u8
辽宁卫视 高清,http://113.15.185.237:8181/tsfile/live/0121_1.m3u8
CCTV3-综艺,http://113.15.185.237:8181/tsfile/live/0003_1.m3u8
CCTV6-电影,http://113.15.185.237:8181/tsfile/live/0006_1.m3u8
CCTV9-纪录,http://113.15.185.237:8181/tsfile/live/0009_1.m3u8
CCTV11-戏曲,http://113.15.185.237:8181/tsfile/live/0011_1.m3u8
CCTV13-新闻,http://113.15.185.237:8181/tsfile/live/0013_1.m3u8
CCTV15-音乐,http://113.15.185.237:8181/tsfile/live/0015_1.m3u8
CCTV17,http://113.15.185.237:8181/tsfile/live/0019_1.m3u8
上海卫视,http://113.15.185.237:8181/tsfile/live/0107_1.m3u8
浙江卫视,http://113.15.185.237:8181/tsfile/live/0124_1.m3u8
深圳卫视,http://113.15.185.237:8181/tsfile/live/0126_1.m3u8
天津卫视,http://113.15.185.237:8181/tsfile/live/0135_1.m3u8
湖北卫视,http://113.15.185.237:8181/tsfile/live/0132_1.m3u8
黑龙江卫视+,http://113.15.185.237:8181/tsfile/live/0143_2.m3u8
广东卫视,http://113.15.185.237:8181/tsfile/live/0125_1.m3u8
江苏卫视,http://113.15.185.237:8181/tsfile/live/0127_1.m3u8
吉林卫视,http://113.15.185.237:8181/tsfile/live/0116_1.m3u8
河北卫视,http://113.15.185.237:8181/tsfile/live/0117_1.m3u8
经典电影,http://113.15.185.237:8181/tsfile/live/1008_1.m3u8
甘肃卫视,http://113.15.185.237:8181/tsfile/live/0141_1.m3u8
中国气象,http://113.15.185.237:8181/tsfile/live/1015_1.m3u8
陕西卫视,http://113.15.185.237:8181/tsfile/live/0136_1.m3u8
云南卫视,http://113.15.185.237:8181/tsfile/live/0119_1.m3u8
康巴卫视,http://113.15.185.237:8181/tsfile/live/0134_1.m3u8
重庆卫视,http://113.15.185.237:8181/tsfile/live/0142_1.m3u8
旅游卫视,http://113.15.185.237:8181/tsfile/live/0114_1.m3u8
西藏卫视,http://113.15.185.237:8181/tsfile/live/0111_1.m3u8
内蒙古卫视,http://113.15.185.237:8181/tsfile/live/0109_1.m3u8
兵团卫视,http://113.15.185.237:8181/tsfile/live/0115_1.m3u8
青海卫视,http://113.15.185.237:8181/tsfile/live/0140_1.m3u8
安徽池州电信,#genre#
CCTV1-HD,http://60.174.40.117:9901/tsfile/live/0001_1.m3u8
CCTV2-HD,http://60.174.40.117:9901/tsfile/live/0002_1.m3u8
CCTV3-HD,http://60.174.40.117:9901/tsfile/live/0003_1.m3u8
CCTV4-HD,http://60.174.40.117:9901/tsfile/live/0004_1.m3u8
CCTV5-HD,http://60.174.40.117:9901/tsfile/live/0005_1.m3u8
CCTV6-HD,http://60.174.40.117:9901/tsfile/live/0006_1.m3u8
CCTV7-HD,http://60.174.40.117:9901/tsfile/live/0007_1.m3u8
CCTV8-HD,http://60.174.40.117:9901/tsfile/live/0008_1.m3u8
CCTV9-HD,http://60.174.40.117:9901/tsfile/live/0009_1.m3u8
CCTV10-HD,http://60.174.40.117:9901/tsfile/live/0010_1.m3u8
CCTV11-HD,http://60.174.40.117:9901/tsfile/live/0011_1.m3u8
CCTV12-HD,http://60.174.40.117:9901/tsfile/live/0012_1.m3u8
CCTV13-HD,http://60.174.40.117:9901/tsfile/live/0013_1.m3u8
CCTV14-HD,http://60.174.40.117:9901/tsfile/live/0014_1.m3u8
CCTV15-HD,http://60.174.40.117:9901/tsfile/live/0015_1.m3u8
CCTV-体育赛事,http://60.174.40.117:9901/tsfile/live/0016_1.m3u8
广东卫视HD,http://60.174.40.117:9901/tsfile/live/1037_1.m3u8
深圳卫视HD,http://60.174.40.117:9901/tsfile/live/1038_1.m3u8
北京卫视HD,http://60.174.40.117:9901/tsfile/live/1025_1.m3u8
东方卫视HD,http://60.174.40.117:9901/tsfile/live/1026_1.m3u8
浙江卫视HD,http://60.174.40.117:9901/tsfile/live/1031_1.m3u8
江苏卫视HD,http://60.174.40.117:9901/tsfile/live/1029_1.m3u8
湖南卫视HD,http://60.174.40.117:9901/tsfile/live/1030_1.m3u8
天津卫视HD,http://60.174.40.117:9901/tsfile/live/1027_1.m3u8
安徽卫视HD,http://60.174.40.117:9901/tsfile/live/1019_1.m3u8
重庆卫视HD,http://60.174.40.117:9901/tsfile/live/1028_1.m3u8
四川卫视,http://60.174.40.117:9901/tsfile/live/0123_1.m3u8
贵州卫视,http://60.174.40.117:9901/tsfile/live/0120_1.m3u8
山东卫视,http://60.174.40.117:9901/tsfile/live/1036_1.m3u8
东南卫视,http://60.174.40.117:9901/tsfile/live/0137_1.m3u8
云南卫视,http://60.174.40.117:9901/tsfile/live/0119_1.m3u8
河南卫视,http://60.174.40.117:9901/tsfile/live/1034_1.m3u8
江西卫视,http://60.174.40.117:9901/tsfile/live/0138_1.m3u8
山西卫视,http://60.174.40.117:9901/tsfile/live/0118_1.m3u8
广西卫视,http://60.174.40.117:9901/tsfile/live/0113
郑州管城联通,#genre#
CCTV1-综合,http://123.163.114.5:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://123.163.114.5:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://123.163.114.5:85/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://123.163.114.5:85/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://123.163.114.5:85/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://123.163.114.5:85/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-军农,http://123.163.114.5:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://123.163.114.5:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://123.163.114.5:85/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://123.163.114.5:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
